Partner_Group,Site_ID,Site_Name,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Species_Functional_Type,Species_Category,USDA_PLANTS_Symbol,ITIS_Number,Phenophase_ID,Phenophase_Category,Phenophase_Description,First_Yes_Sample_Size,Mean_First_Yes_Year,Mean_First_Yes_DOY,Mean_First_Yes_Julian_Date,SE_First_Yes_In_Days,SD_First_Yes_In_Days,Min_First_Yes_DOY,Max_First_Yes_DOY,Median_First_Yes_DOY,Mean_NumDays_Since_Prior_No,SE_NumDays_Since_Prior_No,SD_NumDays_Since_Prior_No,Last_Yes_Sample_Size,Mean_Last_Yes_Year,Mean_Last_Yes_DOY,Mean_Last_Yes_Julian_Date,SE_Last_Yes_in_Days,SD_Last_Yes_in_Days,Min_Last_Yes_DOY,Max_Last_Yes_DOY,Median_Last_Yes_DOY,Mean_NumDays_Until_Next_No,SE_NumDays_Until_Next_No,SD_NumDays_Until_Next_No,Num_Individuals_with_Multiple_FirstY,Multiple_FirstY_Individual_IDs,Observed_Status_Conflict_Flag,Observed_Status_Conflict_Flag_Individual_IDs,Mean_AGDD,SE_AGDD,Mean_AGDD_in_F,SE_AGDD_in_F,Tmax_Winter,Tmax_Spring,Tmax_Summer,Tmax_Fall,Tmin_Winter,Tmin_Spring,Tmin_Summer,Tmin_Fall,Prcp_Winter,Prcp_Spring,Prcp_Summer,Prcp_Fall,Mean_Accum_Prcp,SE_Accum_Prcp,Mean_Daylength,SE_Daylength
-9999,310,PPN_9050075,38.983101,-104.690399,2210,CO,156,Cirsium,arvense,Canada thistle,Plantae,Forb,"Invasive Plants,Calibration,Nectar Connectors Campaign",CIAR4,36335,482,Leaves,Initial growth (forbs),1,2014,110,2456768,-9999,-9999,110,110,110,6,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',273.25,-9999,491.85,-9999,5.24,14.49,25.73,15.68,-10.79,-1.38,9.66,0.73,47,115,244,175,88,-9999,47693,-9999
-9999,310,PPN_9050075,38.983101,-104.690399,2210,CO,156,Cirsium,arvense,Canada thistle,Plantae,Forb,"Invasive Plants,Calibration,Nectar Connectors Campaign",CIAR4,36335,488,Leaves,Leaves (forbs),1,2014,110,2456768,-9999,-9999,110,110,110,6,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',273.25,-9999,491.85,-9999,5.24,14.49,25.73,15.68,-10.79,-1.38,9.66,0.73,47,115,244,175,88,-9999,47693,-9999
-9999,310,PPN_9050075,38.983101,-104.690399,2210,CO,185,Anemone,patens,eastern pasqueflower,Plantae,Forb,-9999,PUPA5,508854,482,Leaves,Initial growth (forbs),1,2014,104,2456762,-9999,-9999,104,104,104,10,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',227.75,-9999,409.95,-9999,5.24,14.49,25.73,15.68,-10.79,-1.38,9.66,0.73,47,115,244,175,81,-9999,46656,-9999
-9999,310,PPN_9050075,38.983101,-104.690399,2210,CO,185,Anemone,patens,eastern pasqueflower,Plantae,Forb,-9999,PUPA5,508854,488,Leaves,Leaves (forbs),1,2014,104,2456762,-9999,-9999,104,104,104,10,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',227.75,-9999,409.95,-9999,5.24,14.49,25.73,15.68,-10.79,-1.38,9.66,0.73,47,115,244,175,81,-9999,46656,-9999
-9999,310,PPN_9050075,38.983101,-104.690399,2210,CO,189,Taraxacum,officinale,common dandelion,Plantae,Forb,Calibration,TAOF,36213,482,Leaves,Initial growth (forbs),1,2014,132,2456790,-9999,-9999,132,132,132,22,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',463.5,-9999,834.3,-9999,5.24,14.49,25.73,15.68,-10.79,-1.38,9.66,0.73,47,115,244,175,110,-9999,50458,-9999
-9999,310,PPN_9050075,38.983101,-104.690399,2210,CO,189,Taraxacum,officinale,common dandelion,Plantae,Forb,Calibration,TAOF,36213,488,Leaves,Leaves (forbs),1,2014,132,2456790,-9999,-9999,132,132,132,22,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',463.5,-9999,834.3,-9999,5.24,14.49,25.73,15.68,-10.79,-1.38,9.66,0.73,47,115,244,175,110,-9999,50458,-9999
-9999,310,PPN_9050075,38.983101,-104.690399,2210,CO,217,Rosa,woodsii,Woods' rose,Plantae,Deciduous broadleaf,-9999,ROWO,24847,371,Leaves,Breaking leaf buds,1,2014,132,2456790,-9999,-9999,132,132,132,22,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',463.5,-9999,834.3,-9999,5.24,14.49,25.73,15.68,-10.79,-1.38,9.66,0.73,47,115,244,175,110,-9999,50458,-9999
-9999,310,PPN_9050075,38.983101,-104.690399,2210,CO,217,Rosa,woodsii,Woods' rose,Plantae,Deciduous broadleaf,-9999,ROWO,24847,467,Leaves,Increasing leaf size,1,2014,132,2456790,-9999,-9999,132,132,132,22,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',463.5,-9999,834.3,-9999,5.24,14.49,25.73,15.68,-10.79,-1.38,9.66,0.73,47,115,244,175,110,-9999,50458,-9999
-9999,310,PPN_9050075,38.983101,-104.690399,2210,CO,217,Rosa,woodsii,Woods' rose,Plantae,Deciduous broadleaf,-9999,ROWO,24847,483,Leaves,Leaves,1,2014,132,2456790,-9999,-9999,132,132,132,22,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',463.5,-9999,834.3,-9999,5.24,14.49,25.73,15.68,-10.79,-1.38,9.66,0.73,47,115,244,175,110,-9999,50458,-9999
-9999,2803,PPN_9050018,39.971001,-105.397003,2397,CO,25,Pinus,ponderosa,ponderosa pine,Plantae,Pine,"Ornamental,Calibration",PIPO,183365,486,Needles,Young needles (pines),2,2014,189,2456847,9,12.7279220614,180,198,189,17,1,1.41421356237,2,2014,198,2456856,0,0,198,198,198,25,0,0,0,'',-9999,'',1161.875,158.625,2091.375,285.525,2.87,11.95,23.57,13.2,-8.46,-1.27,9.19,1.57,77,253,154,357,363.5,18.5,52704,518
-9999,2803,PPN_9050018,39.971001,-105.397003,2397,CO,25,Pinus,ponderosa,ponderosa pine,Plantae,Pine,"Ornamental,Calibration",PIPO,183365,496,Needles,Emerging needles (pines),2,2014,164,2456822,0,0,164,164,164,12,0,0,2,2014,164,2456822,0,0,164,164,164,16,0,0,0,'',-9999,'',758.75,0,1365.75,0,2.87,11.95,23.57,13.2,-8.46,-1.27,9.19,1.57,77,253,154,357,334,0,53222,0
-9999,2803,PPN_9050018,39.971001,-105.397003,2397,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,371,Leaves,Breaking leaf buds,2,2014,129,2456787,0,0,129,129,129,8,0,0,2,2014,138,2456796,0,0,138,138,138,14,0,0,0,'',-9999,'',371,0,667.8,0,2.87,11.95,23.57,13.2,-8.46,-1.27,9.19,1.57,77,253,154,357,186,0,50458,0
-9999,2803,PPN_9050018,39.971001,-105.397003,2397,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,467,Leaves,Increasing leaf size,2,2014,131,2456789,1.5,2.12132034356,129,132,131,5.5,2.5,3.53553390593,2,2014,164,2456822,0,0,164,164,164,16,0,0,0,'',-9999,'',375.75,4.75,676.35,8.55,2.87,11.95,23.57,13.2,-8.46,-1.27,9.19,1.57,77,253,154,357,212,26,50630.5,172.5
-9999,2803,PPN_9050018,39.971001,-105.397003,2397,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,471,Leaves,Falling leaves,2,2014,257,2456915,7,9.89949493661,250,264,257,10.5,3.5,4.94974746831,2,2014,280,2456938,2,2.82842712475,278,282,280,6,2,2.82842712475,0,'',-9999,'',2281.625,94.375,4106.925,169.875,2.87,11.95,23.57,13.2,-8.46,-1.27,9.19,1.57,77,253,154,357,495.5,5.5,44237,1037
-9999,2803,PPN_9050018,39.971001,-105.397003,2397,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,483,Leaves,Leaves,2,2014,131,2456789,1.5,2.12132034356,129,132,131,5.5,2.5,3.53553390593,2,2014,280,2456938,2,2.82842712475,278,282,280,6,2,2.82842712475,0,'',-9999,'',375.75,4.75,676.35,8.55,2.87,11.95,23.57,13.2,-8.46,-1.27,9.19,1.57,77,253,154,357,212,26,50630.5,172.5
-9999,2803,PPN_9050018,39.971001,-105.397003,2397,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,498,Leaves,Colored leaves,2,2014,241,2456899,9.5,13.4350288425,231,250,241,7.5,0.5,0.707106781187,2,2014,280,2456938,2,2.82842712475,278,282,280,6,2,2.82842712475,0,'',-9999,'',2047.875,139.375,3686.175,250.875,2.87,11.95,23.57,13.2,-8.46,-1.27,9.19,1.57,77,253,154,357,467,23,46829,1555
-9999,2803,PPN_9050018,39.971001,-105.397003,2397,CO,29,Prunus,virginiana,chokecherry,Plantae,Deciduous broadleaf,"Ornamental,Calibration",PRVI,24806,371,Leaves,Breaking leaf buds,2,2014,122,2456780,7,9.89949493661,115,129,122,6.5,1.5,2.12132034356,2,2014,138,2456796,0,0,138,138,138,14,0,0,0,'',-9999,'',318,53,572.4,95.4,2.87,11.95,23.57,13.2,-8.46,-1.27,9.19,1.57,77,253,154,357,181,5,49421,1037
-9999,2803,PPN_9050018,39.971001,-105.397003,2397,CO,29,Prunus,virginiana,chokecherry,Plantae,Deciduous broadleaf,"Ornamental,Calibration",PRVI,24806,467,Leaves,Increasing leaf size,2,2014,134,2456792,4.5,6.36396103068,129,138,134,7,1,1.41421356237,2,2014,164,2456822,0,0,164,164,164,16,0,0,0,'',-9999,'',394,23,709.2,41.4,2.87,11.95,23.57,13.2,-8.46,-1.27,9.19,1.57,77,253,154,357,217.5,31.5,50976,518
-9999,2803,PPN_9050018,39.971001,-105.397003,2397,CO,29,Prunus,virginiana,chokecherry,Plantae,Deciduous broadleaf,"Ornamental,Calibration",PRVI,24806,471,Leaves,Falling leaves,2,2014,237,2456895,6,8.48528137424,231,243,237,7.5,0.5,0.707106781187,2,2014,292,2456950,0,0,292,292,292,6,0,0,0,'',-9999,'',1998,89.5,3596.4,161.1,2.87,11.95,23.57,13.2,-8.46,-1.27,9.19,1.57,77,253,154,357,457,13,47520,864
-9999,2803,PPN_9050018,39.971001,-105.397003,2397,CO,29,Prunus,virginiana,chokecherry,Plantae,Deciduous broadleaf,"Ornamental,Calibration",PRVI,24806,483,Leaves,Leaves,2,2014,134,2456792,4.5,6.36396103068,129,138,134,7,1,1.41421356237,2,2014,292,2456950,0,0,292,292,292,6,0,0,0,'',-9999,'',394,23,709.2,41.4,2.87,11.95,23.57,13.2,-8.46,-1.27,9.19,1.57,77,253,154,357,217.5,31.5,50976,518
-9999,2803,PPN_9050018,39.971001,-105.397003,2397,CO,29,Prunus,virginiana,chokecherry,Plantae,Deciduous broadleaf,"Ornamental,Calibration",PRVI,24806,498,Leaves,Colored leaves,2,2014,227,2456885,4,5.65685424949,223,231,227,16.5,8.5,12.0208152802,2,2014,292,2456950,0,0,292,292,292,6,0,0,0,'',-9999,'',1833.875,74.625,3300.975,134.325,2.87,11.95,23.57,13.2,-8.46,-1.27,9.19,1.57,77,253,154,357,442,2,48902.5,518.5
-9999,2803,PPN_9050018,39.971001,-105.397003,2397,CO,36,Syringa,vulgaris,common lilac,Plantae,Deciduous broadleaf,"Ornamental,Calibration",SYVU,32996,373,Leaves,Breaking leaf buds (lilac/honeysuckle),2,2014,112,2456770,9.5,13.4350288425,102,121,112,4,2,2.82842712475,2,2014,127,2456785,5.5,7.77817459305,121,132,127,7,1,1.41421356237,0,'',-9999,'',235.5,53.75,423.9,96.75,2.87,11.95,23.57,13.2,-8.46,-1.27,9.19,1.57,77,253,154,357,158,18,48038.5,1382.5
-9999,2803,PPN_9050018,39.971001,-105.397003,2397,CO,36,Syringa,vulgaris,common lilac,Plantae,Deciduous broadleaf,"Ornamental,Calibration",SYVU,32996,374,Leaves,All leaf buds broken (lilac/honeysuckle),2,2014,134,2456792,4.5,6.36396103068,129,138,134,7,1,1.41421356237,2,2014,298,2456956,6,8.48528137424,292,304,298,9.5,3.5,4.94974746831,0,'',-9999,'',394,23,709.2,41.4,2.87,11.95,23.57,13.2,-8.46,-1.27,9.19,1.57,77,253,154,357,217.5,31.5,50976,518
-9999,2803,PPN_9050018,39.971001,-105.397003,2397,CO,55,Pseudotsuga,menziesii,Douglas-fir,Plantae,Evergreen conifer,Ornamental,PSME,183424,480,Needles,Breaking needle buds (conifers),2,2014,152,2456810,0,0,152,152,152,14,0,0,2,2014,164,2456822,0,0,164,164,164,16,0,0,0,'',-9999,'',595.5,0,1071.9,0,2.87,11.95,23.57,13.2,-8.46,-1.27,9.19,1.57,77,253,154,357,325,0,52877,0
-9999,2803,PPN_9050018,39.971001,-105.397003,2397,CO,55,Pseudotsuga,menziesii,Douglas-fir,Plantae,Evergreen conifer,Ornamental,PSME,183424,485,Needles,Young needles (conifers),2,2014,164,2456822,0,0,164,164,164,12,0,0,2,2014,198,2456856,0,0,198,198,198,25,0,0,0,'',-9999,'',758.75,0,1365.75,0,2.87,11.95,23.57,13.2,-8.46,-1.27,9.19,1.57,77,253,154,357,334,0,53222,0
-9999,2803,PPN_9050018,39.971001,-105.397003,2397,CO,104,Arctostaphylos,uva-ursi,kinnikinnick,Plantae,Evergreen broadleaf,Ornamental,ARUV,23530,371,Leaves,Breaking leaf buds,3,2014,164,2456822,0,0,164,164,164,26,0,0,3,2014,169,2456827,5.33333333333,9.23760430703,164,180,164,16.6666666667,0.666666666667,1.15470053838,0,'',-9999,'',758.75,0,1365.75,0,2.87,11.95,23.57,13.2,-8.46,-1.27,9.19,1.57,77,253,154,357,334,0,53222,0
-9999,2803,PPN_9050018,39.971001,-105.397003,2397,CO,104,Arctostaphylos,uva-ursi,kinnikinnick,Plantae,Evergreen broadleaf,Ornamental,ARUV,23530,484,Leaves,Young leaves (tree/shrub),3,2014,164,2456822,0,0,164,164,164,26,0,0,3,2014,198,2456856,0,0,198,198,198,25,0,0,0,'',-9999,'',758.75,0,1365.75,0,2.87,11.95,23.57,13.2,-8.46,-1.27,9.19,1.57,77,253,154,357,334,0,53222,0
-9999,2803,PPN_9050018,39.971001,-105.397003,2397,CO,185,Anemone,patens,eastern pasqueflower,Plantae,Forb,-9999,PUPA5,508854,482,Leaves,Initial growth (forbs),4,2014,102,2456760,10.2713192921,20.5426385842,79,129,100,10.5,3.86221007542,7.72442015084,4,2014,121,2456779,6.09644705272,12.1928941054,110,138,118,8.25,2.01556443707,4.03112887415,2,"'8405,8407'",-9999,'',198.9375,59.1866200216,358.0875,106.535916039,2.87,11.95,23.57,13.2,-8.46,-1.27,9.19,1.57,77,253,154,357,142.5,16.8002976164,46483,1555.3703739
-9999,2803,PPN_9050018,39.971001,-105.397003,2397,CO,185,Anemone,patens,eastern pasqueflower,Plantae,Forb,-9999,PUPA5,508854,488,Leaves,Leaves (forbs),4,2014,127,2456785,4.04917687109,8.09835374217,121,138,125,6.5,0.5,1,4,2014,273,2456931,4.11045415171,8.22090830343,264,282,274,4.75,1.25,2.5,3,"'8405,22882,23524'",-9999,'',341.625,31.6630206234,614.925,56.9934371222,2.87,11.95,23.57,13.2,-8.46,-1.27,9.19,1.57,77,253,154,357,196.75,17.5754326642,50198.5,496.208373569
-9999,6563,Home,40.036625,-105.292145,1692,CO,35,Syringa,chinensis,Red Rothomagensis lilac,Plantae,Deciduous broadleaf,"Ornamental,Cloned",SYCH3,-9999,373,Leaves,Breaking leaf buds (lilac/honeysuckle),1,2014,79,2456737,-9999,-9999,79,79,79,7,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',272,-9999,489.6,-9999,6.98,16.76,28.15,17.41,-6.74,2.07,12.94,4.08,77,235,228,499,94,-9999,42854,-9999
-9999,6563,Home,40.036625,-105.292145,1692,CO,35,Syringa,chinensis,Red Rothomagensis lilac,Plantae,Deciduous broadleaf,"Ornamental,Cloned",SYCH3,-9999,374,Leaves,All leaf buds broken (lilac/honeysuckle),2,2014,100,2456758,0,0,100,100,100,10.5,3.5,4.94974746831,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',410.25,0,738.45,0,6.98,16.76,28.15,17.41,-6.74,2.07,12.94,4.08,77,235,228,499,121,0,46310,0
-9999,6563,Home,40.036625,-105.292145,1692,CO,36,Syringa,vulgaris,common lilac,Plantae,Deciduous broadleaf,"Ornamental,Calibration",SYVU,32996,373,Leaves,Breaking leaf buds (lilac/honeysuckle),4,2014,88,2456746,3.35099487715,6.70198975429,79,93,90,7,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',317.75,19.0943381661,571.95,34.3698086989,6.98,16.76,28.15,17.41,-6.74,2.07,12.94,4.08,77,235,228,499,108.25,7.38664335135,44323.25,588.315869665
-9999,6563,Home,40.036625,-105.292145,1692,CO,36,Syringa,vulgaris,common lilac,Plantae,Deciduous broadleaf,"Ornamental,Calibration",SYVU,32996,374,Leaves,All leaf buds broken (lilac/honeysuckle),4,2014,100,2456758,0,0,100,100,100,7,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',410.25,0,738.45,0,6.98,16.76,28.15,17.41,-6.74,2.07,12.94,4.08,77,235,228,499,121,0,46310,0
Denver Botanic Gardens,8309,DBG-York Street,39.731804,-104.961166,1639,CO,25,Pinus,ponderosa,ponderosa pine,Plantae,Pine,"Ornamental,Calibration",PIPO,183365,486,Needles,Young needles (pines),2,2014,136,2456794,0,0,136,136,136,3,0,0,2,2014,184,2456842,0,0,184,184,184,6,0,0,0,'',-9999,'',776,0,1396.8,0,7.18,17.2,29.21,18.31,-8.32,1.79,13.28,3.6,51,169,203,173,159,0,51149,0
Denver Botanic Gardens,8309,DBG-York Street,39.731804,-104.961166,1639,CO,25,Pinus,ponderosa,ponderosa pine,Plantae,Pine,"Ornamental,Calibration",PIPO,183365,496,Needles,Emerging needles (pines),2,2014,123,2456781,2.5,3.53553390593,120,125,123,4.5,0.5,0.707106781187,2,2014,150,2456808,0,0,150,150,150,8,0,0,0,'',-9999,'',639,34.75,1150.2,62.55,7.18,17.2,29.21,18.31,-8.32,1.79,13.28,3.6,51,169,203,173,100,0,49420.5,345.5
Denver Botanic Gardens,8309,DBG-York Street,39.731804,-104.961166,1639,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,371,Leaves,Breaking leaf buds,2,2014,110,2456768,2,2.82842712475,108,112,110,7,0,0,2,2014,110,2456768,2,2.82842712475,108,112,110,4,0,0,0,'',-9999,'',487.125,29.375,876.825,52.875,7.18,17.2,29.21,18.31,-8.32,1.79,13.28,3.6,51,169,203,173,93.5,0.5,47692.5,345.5
Denver Botanic Gardens,8309,DBG-York Street,39.731804,-104.961166,1639,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,467,Leaves,Increasing leaf size,2,2014,116,2456774,0,0,116,116,116,4,0,0,2,2014,127,2456785,2,2.82842712475,125,129,127,4,0,0,0,'',-9999,'',570.25,0,1026.45,0,7.18,17.2,29.21,18.31,-8.32,1.79,13.28,3.6,51,169,203,173,100,0,48730,0
Denver Botanic Gardens,8309,DBG-York Street,39.731804,-104.961166,1639,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,471,Leaves,Falling leaves,2,2014,313,2456971,0,0,313,313,313,25,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',4000.5,0,7200.9,0,7.18,17.2,29.21,18.31,-8.32,1.79,13.28,3.6,51,169,203,173,517,0,35942,0
Denver Botanic Gardens,8309,DBG-York Street,39.731804,-104.961166,1639,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,483,Leaves,Leaves,2,2014,112,2456770,0,0,112,112,112,4,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',516.5,0,929.7,0,7.18,17.2,29.21,18.31,-8.32,1.79,13.28,3.6,51,169,203,173,94,0,48038,0
Denver Botanic Gardens,8309,DBG-York Street,39.731804,-104.961166,1639,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,498,Leaves,Colored leaves,3,2014,305,2456963,8.33333333333,14.4337567297,288,313,313,21.3333333333,3.66666666667,6.35085296109,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',3904.5,96,7028.1,172.8,7.18,17.2,29.21,18.31,-8.32,1.79,13.28,3.6,51,169,203,173,512.333333333,4.66666666667,37094,1152
Denver Botanic Gardens,8309,DBG-York Street,39.731804,-104.961166,1639,CO,29,Prunus,virginiana,chokecherry,Plantae,Deciduous broadleaf,"Ornamental,Calibration",PRVI,24806,371,Leaves,Breaking leaf buds,1,2014,98,2456756,-9999,-9999,98,98,98,9,-9999,-9999,1,2014,107,2456765,-9999,-9999,107,107,107,8,-9999,-9999,1,'40126',-9999,'',362,-9999,651.6,-9999,7.18,17.2,29.21,18.31,-8.32,1.79,13.28,3.6,51,169,203,173,82,-9999,45965,-9999
Denver Botanic Gardens,8309,DBG-York Street,39.731804,-104.961166,1639,CO,29,Prunus,virginiana,chokecherry,Plantae,Deciduous broadleaf,"Ornamental,Calibration",PRVI,24806,467,Leaves,Increasing leaf size,1,2014,105,2456763,-9999,-9999,105,105,105,4,-9999,-9999,1,2014,115,2456773,-9999,-9999,115,115,115,11,-9999,-9999,1,'40126',-9999,'',429.75,-9999,773.55,-9999,7.18,17.2,29.21,18.31,-8.32,1.79,13.28,3.6,51,169,203,173,93,-9999,47002,-9999
Denver Botanic Gardens,8309,DBG-York Street,39.731804,-104.961166,1639,CO,29,Prunus,virginiana,chokecherry,Plantae,Deciduous broadleaf,"Ornamental,Calibration",PRVI,24806,471,Leaves,Falling leaves,1,2014,295,2456953,-9999,-9999,295,295,295,7,-9999,-9999,1,2014,347,2457005,-9999,-9999,347,347,347,18,-9999,-9999,1,'40126',-9999,'',3809.75,-9999,6857.55,-9999,7.18,17.2,29.21,18.31,-8.32,1.79,13.28,3.6,51,169,203,173,503,-9999,38362,-9999
Denver Botanic Gardens,8309,DBG-York Street,39.731804,-104.961166,1639,CO,29,Prunus,virginiana,chokecherry,Plantae,Deciduous broadleaf,"Ornamental,Calibration",PRVI,24806,483,Leaves,Leaves,1,2014,101,2456759,-9999,-9999,101,101,101,3,-9999,-9999,1,2014,318,2456976,-9999,-9999,318,318,318,5,-9999,-9999,0,'',-9999,'',403,-9999,725.4,-9999,7.18,17.2,29.21,18.31,-8.32,1.79,13.28,3.6,51,169,203,173,82,-9999,46310,-9999
Denver Botanic Gardens,8309,DBG-York Street,39.731804,-104.961166,1639,CO,29,Prunus,virginiana,chokecherry,Plantae,Deciduous broadleaf,"Ornamental,Calibration",PRVI,24806,498,Leaves,Colored leaves,1,2014,288,2456946,-9999,-9999,288,288,288,14,-9999,-9999,1,2014,323,2456981,-9999,-9999,323,323,323,7,-9999,-9999,0,'',-9999,'',3712.5,-9999,6682.5,-9999,7.18,17.2,29.21,18.31,-8.32,1.79,13.28,3.6,51,169,203,173,503,-9999,39398,-9999
Denver Botanic Gardens,8309,DBG-York Street,39.731804,-104.961166,1639,CO,35,Syringa,chinensis,Red Rothomagensis lilac,Plantae,Deciduous broadleaf,"Ornamental,Cloned",SYCH3,-9999,373,Leaves,Breaking leaf buds (lilac/honeysuckle),2,2014,84,2456742,5.5,7.77817459305,78,89,84,6.5,0.5,0.707106781187,2,2014,98,2456756,0,0,98,98,98,3,0,0,0,'',-9999,'',273.75,31.25,492.75,56.25,7.18,17.2,29.21,18.31,-8.32,1.79,13.28,3.6,51,169,203,173,66.5,0.5,43718,864
Denver Botanic Gardens,8309,DBG-York Street,39.731804,-104.961166,1639,CO,35,Syringa,chinensis,Red Rothomagensis lilac,Plantae,Deciduous broadleaf,"Ornamental,Cloned",SYCH3,-9999,374,Leaves,All leaf buds broken (lilac/honeysuckle),2,2014,95,2456753,6,8.48528137424,89,101,95,4.5,1.5,2.12132034356,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',354,49,637.2,88.2,7.18,17.2,29.21,18.31,-8.32,1.79,13.28,3.6,51,169,203,173,74.5,7.5,45446,864
Denver Botanic Gardens,8309,DBG-York Street,39.731804,-104.961166,1639,CO,36,Syringa,vulgaris,common lilac,Plantae,Deciduous broadleaf,"Ornamental,Calibration",SYVU,32996,373,Leaves,Breaking leaf buds (lilac/honeysuckle),28,2014,94,2456752,1.3530815031,7.15983432163,78,105,98,6.07142857143,0.420784639423,2.22658302286,29,2014,103,2456761,1.25755741578,6.77215393841,89,125,98,3.55172413793,0.213959890448,1.15220927218,0,'',-9999,'',339.741071429,9.97557766875,611.533928571,17.9560398037,7.18,17.2,29.21,18.31,-8.32,1.79,13.28,3.6,51,169,203,173,75.3928571429,1.56629452327,45261.1428571,206.908164803
Denver Botanic Gardens,8309,DBG-York Street,39.731804,-104.961166,1639,CO,36,Syringa,vulgaris,common lilac,Plantae,Deciduous broadleaf,"Ornamental,Calibration",SYVU,32996,374,Leaves,All leaf buds broken (lilac/honeysuckle),29,2014,101,2456759,1.99114738589,10.7226568283,59,116,83,4.41379310345,0.434126838345,2.33784457169,2,2014,120,2456778,30.5,43.1335136524,89,150,120,8.5,0.5,0.707106781187,0,'',-9999,'',409.887931034,15.659022497,737.798275862,28.1862404946,7.18,17.2,29.21,18.31,-8.32,1.79,13.28,3.6,51,169,203,173,83.8275862069,2.18146523132,46369.8275862,309.239517183
Denver Botanic Gardens,8309,DBG-York Street,39.731804,-104.961166,1639,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,371,Leaves,Breaking leaf buds,1,2014,78,2456736,-9999,-9999,78,78,78,7,-9999,-9999,1,2014,107,2456765,-9999,-9999,107,107,107,8,-9999,-9999,0,'',-9999,'',242.5,-9999,436.5,-9999,7.18,17.2,29.21,18.31,-8.32,1.79,13.28,3.6,51,169,203,173,66,-9999,42854,-9999
